molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL458507,CCCN(CCC)C(=O)Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,11220.18,inactive
CHEMBL458722,CCCN(CCC)Cc1ccc(-c2ccc(CCN3CCCCC3)cc2)cc1,6760.83,intermediate
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,35.48,active
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,7.86,active
CHEMBL450138,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)C(O)C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,1110.0,intermediate
CHEMBL501509,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)C(O)C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,1390.0,intermediate
CHEMBL448678,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)C(O)C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc([N+](=O)[O-])c1,1680.0,intermediate
CHEMBL510269,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,1830.0,intermediate
CHEMBL498966,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,1350.0,intermediate
CHEMBL451867,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1,1050.0,intermediate
CHEMBL501029,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc([N+](=O)[O-])c1)c1ccccc1,2530.0,intermediate
CHEMBL505154,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc([N+](=O)[O-])c1)c1ccc(F)cc1,2090.0,intermediate
CHEMBL455352,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc([N+](=O)[O-])c1,1270.0,intermediate
CHEMBL456748,C[C@@H](NC(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)c1)c1ccccc1,3060.0,intermediate
CHEMBL455081,C[C@@H](NC(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)c1)c1ccc(F)cc1,11700.0,inactive
CHEMBL446478,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)c1,2280.0,intermediate
CHEMBL576005,C[C@@H]1CCC[C@H](C)N1S(C)(=O)=O,85.0,active
CHEMBL575619,C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c1ccccc1,362.0,active
CHEMBL575620,Cc1ccc(S(=O)(=O)N2[C@H](C)CCC[C@@H]2C)cc1,362.0,active
CHEMBL575621,C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c1ccc(C(C)(C)C)cc1,463.0,active
CHEMBL573102,C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c1ccc(Cl)cc1,325.0,active
CHEMBL582883,C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c1cc(Cl)ccc1Cl,75.0,active
CHEMBL575813,C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c1ccccc1[N+](=O)[O-],195.0,active
CHEMBL574474,C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c1cccc([N+](=O)[O-])c1,186.0,active
CHEMBL574487,C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,1200.0,intermediate
CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],40.0,active
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,88.0,active
CHEMBL572769,CC(C)[C@H]1CCc2c(nc3ccccc3c2N)C1,816.0,active
CHEMBL566788,C[C@@H]1CCc2c(nc3ccccc3c2N)C1,1384.0,intermediate
CHEMBL583495,CC(C)[C@@H]1Cc2nc3ccccc3c(N)c2C1,2446.0,intermediate
CHEMBL578561,C[C@H]1Cc2nc3ccccc3c(N)c2C1,61.0,active
CHEMBL576653,C[C@H]1CC(=O)C(C)(C)c2nc3ccccc3c(N)c2C1,288.0,active
CHEMBL574794,C[C@H]1CC[C@H](C(C)(C)C)c2nc3ccccc3c(N)c21,1352.0,intermediate
CHEMBL568063,CC(C)[C@H]1CC[C@H](C(C)C)c2c1nc1ccccc1c2N,7217.0,intermediate
CHEMBL568283,CC1(C)[C@H]2Cc3c(nc4ccccc4c3N)[C@@H]1C2,1931.0,intermediate
CHEMBL566330,C[C@@H]1c2c(nc3ccccc3c2N)[C@H]2C[C@@H]1C2(C)C,2616.0,intermediate
CHEMBL4296713,COc1cc2occ(-c3ccc(CN4CCCC4)cc3)c(=O)c2cc1OC,4.0,active
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,12.0,active
CHEMBL4296703,COc1cc2oc(-c3ccc(CN4CCCCC4)cc3)cc(=O)c2cc1OC,34.0,active
CHEMBL4296696,COc1cc(O)c(C(=O)/C=C/c2ccc(CN3CCCC3)cc2)cc1OC,37.0,active
CHEMBL4296697,COc1cc(O)c(C(=O)/C=C/c2cccc(CN3CCCC3)c2)cc1OC,47.0,active
CHEMBL3318017,COc1cc2oc(-c3ccc(CN4CCCC4)cc3)cc(=O)c2cc1OC,55.0,active
CHEMBL4296715,COc1cc2occ(-c3ccc(CN4CCCCC4)cc3)c(=O)c2cc1OC,68.0,active
CHEMBL4296714,COc1cc2occ(-c3cccc(CN4CCCC4)c3)c(=O)c2cc1OC,70.0,active
CHEMBL4296694,CCN(CC)Cc1ccc(/C=C/C(=O)c2cc(OC)c(OC)cc2O)cc1,103.0,active
CHEMBL4296698,COc1cc(O)c(C(=O)/C=C/c2ccc(CN3CCCCC3)cc2)cc1OC,122.0,active
CHEMBL4296693,CCN(C)Cc1ccc(/C=C/C(=O)c2cc(OC)c(OC)cc2O)cc1,126.0,active
CHEMBL4296710,CCN(C)Cc1ccc(-c2coc3cc(OC)c(OC)cc3c2=O)cc1,171.0,active
CHEMBL4296709,COc1cc2c(cc1OC)C(=O)CC(c1ccc(CN3CCCCC3)cc1)O2,248.0,active
CHEMBL4296699,CCN(C)Cc1ccc(-c2cc(=O)c3cc(OC)c(OC)cc3o2)cc1,336.0,active
CHEMBL4296712,CCN(CC)Cc1cccc(-c2coc3cc(OC)c(OC)cc3c2=O)c1,560.0,active
CHEMBL4296711,CCN(CC)Cc1ccc(-c2coc3cc(OC)c(OC)cc3c2=O)cc1,599.0,active
CHEMBL4296700,CCN(CC)Cc1ccc(-c2cc(=O)c3cc(OC)c(OC)cc3o2)cc1,639.0,active
CHEMBL4296702,COc1cc2oc(-c3cccc(CN4CCCC4)c3)cc(=O)c2cc1OC,704.0,active
CHEMBL4296707,COc1cc2c(cc1OC)C(=O)CC(c1ccc(CN3CCCC3)cc1)O2,1240.0,intermediate
CHEMBL4296695,CCN(CC)Cc1cccc(/C=C/C(=O)c2cc(OC)c(OC)cc2O)c1,1610.0,intermediate
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,2250.0,intermediate
CHEMBL4296704,CCN(C)Cc1ccc(C2CC(=O)c3cc(OC)c(OC)cc3O2)cc1,4670.0,intermediate
CHEMBL4296705,CCN(CC)Cc1ccc(C2CC(=O)c3cc(OC)c(OC)cc3O2)cc1,4970.0,intermediate
CHEMBL4296708,COc1cc2c(cc1OC)C(=O)CC(c1cccc(CN3CCCC3)c1)O2,5360.0,intermediate
CHEMBL4296701,CCN(CC)Cc1cccc(-c2cc(=O)c3cc(OC)c(OC)cc3o2)c1,5990.0,intermediate
CHEMBL4296706,CCN(CC)Cc1cccc(C2CC(=O)c3cc(OC)c(OC)cc3O2)c1,172000.0,inactive
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1.0,active
CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,11.9,active
CHEMBL1080937,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccc(Cl)cc4)ccc3N(C)[C@@H]12,914.3,active
CHEMBL1076615,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccc(Br)cc4)ccc3N(C)[C@@H]12,168.1,active
CHEMBL74950,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,29.9,active
CHEMBL1081300,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4cccc(Cl)c4)ccc3N(C)[C@@H]12,38.7,active
CHEMBL1081464,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4cccc(C#N)c4)ccc3N(C)[C@@H]12,441.8,active
CHEMBL1081473,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4Cl)ccc3N(C)[C@@H]12,264.3,active
CHEMBL1080317,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4Br)ccc3N(C)[C@@H]12,66.5,active
CHEMBL1080318,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4cccc(Cl)c4Cl)ccc3N(C)[C@@H]12,66.2,active
CHEMBL1080319,Cc1c(Cl)cccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,6.4,active
CHEMBL1082185,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1Cl,7.3,active
CHEMBL1082186,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4cc(Cl)cc(Cl)c4)ccc3N(C)[C@@H]12,113.0,active
CHEMBL1080515,CC(C)c1cccc(C(C)C)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,735.0,active
CHEMBL1080691,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4cccc5ccccc45)ccc3N(C)[C@@H]12,4.2,active
CHEMBL1080692,CN1CC[C@@]2(C)c3cc(OC(=O)NC4CCCCC4)ccc3N(C)[C@@H]12,8.5,active
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,5.0,active
CHEMBL1929400,Nc1nc2ccccc2nc1NC(=O)c1ccc(CN2CCCCC2)cc1,483.0,active
CHEMBL1929401,Cl.Nc1nc2ccccc2nc1NC(=O)c1ccc(CN2CCCCC2)cc1,313.0,active
CHEMBL1929403,Nc1nc2ccccc2nc1NCc1ccc(CN2CCCCC2)cc1,476.0,active
CHEMBL1929404,Nc1nc2ccccc2nc1NCC(=O)Nc1ccc(CN2CCCCC2)cc1,1155.0,intermediate
CHEMBL1929405,Nc1nc2ccccc2nc1NCC(=O)Nc1ccc(CN2CCCC2)cc1,1173.0,intermediate
CHEMBL1929406,Nc1nc2ccccc2nc1NCCOc1ccc(CN2CCCCC2)cc1,1599.0,intermediate
CHEMBL1929407,CCN(CC)Cc1ccc(OCCNc2nc3ccccc3nc2N)cc1,3866.0,intermediate
CHEMBL1929409,Nc1nc2ccccc2nc1NCCCOc1ccc(CN2CCCCC2)cc1,1929.0,intermediate
CHEMBL1929410,Nc1nc2ccccc2nc1C(=O)Nc1ccc(CN2CCCCC2)cc1,892.0,active
CHEMBL1929411,Nc1nc2ccccc2nc1C(=O)Nc1ccc(CN2CCCC2)cc1,1498.0,intermediate
CHEMBL1929413,Nc1nc2ccccc2nc1/N=C/c1ccc(CN2CCCCC2)cc1,748.0,active
CHEMBL1929416,Nc1nc2ccccc2nc1NCC(=O)NC1CCN(Cc2ccccc2)CC1,1329.0,intermediate
CHEMBL1940735,COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1.Cl,360.0,active
CHEMBL2058978,C=CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccc(Br)cc3)cc12,10000.0,inactive
CHEMBL2058979,C=CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccc(F)cc3)cc12,4360.0,intermediate
CHEMBL2058980,C=CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3F)cc12,3550.0,intermediate
CHEMBL2058982,C=CC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,749.0,active
CHEMBL2058981,CCCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,3660.0,intermediate
CHEMBL2058983,CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,397.0,active
CHEMBL2058984,CCC(C)(C)C12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,18400.0,inactive
CHEMBL2058985,C=CCC12CC(=O)N(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,4730.0,intermediate
CHEMBL2058986,C=CC[C@]12CCN(C)[C@@H]1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,1260.0,intermediate
CHEMBL2058987,C=C[C@@]12CCN(C)[C@@H]1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,644.0,active
CHEMBL2059199,CC[C@]12CCN(C)[C@@H]1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,373.0,active
CHEMBL2059200,CCC(C)(C)[C@@]12CCN(C)[C@@H]1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,9500.0,intermediate
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,11.0,active
CHEMBL54727,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,28.3,active
CHEMBL2058977,C=CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccc(C(C)C)cc3)cc12,10000.0,inactive
CHEMBL2058976,C=CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,3770.0,intermediate
CHEMBL2069797,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccc([N+](=O)[O-])cc2)cc1,24.1,active
CHEMBL2069796,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccccc2[N+](=O)[O-])cc1,25.2,active
CHEMBL2069795,COc1ccc([C@H]2[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3ON2c2ccc(C)cc2)cc1,18.0,active
CHEMBL2069794,COc1cccc([C@H]2[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3ON2c2ccc(C)cc2)c1,19.9,active
CHEMBL2069793,COc1ccccc1[C@H]1[C@@H]2C(=O)N(c3ccc(C(=O)O)cc3)C(=O)[C@@H]2ON1c1ccc(C)cc1,20.2,active
CHEMBL2069792,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccc(Cl)cc2)cc1,20.4,active
CHEMBL2069791,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2cccc(Cl)c2)cc1,23.8,active
CHEMBL2069790,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccccc2Cl)cc1,22.1,active
CHEMBL2069789,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccc(O)cc2)cc1,22.5,active
CHEMBL2069788,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccccc2O)cc1,24.1,active
CHEMBL2069787,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccccc2)cc1,22.4,active
CHEMBL2069786,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccc([N+](=O)[O-])cc3)C2=O)cc1,26.4,active
CHEMBL2069785,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccccc3[N+](=O)[O-])C2=O)cc1,26.9,active
CHEMBL2069784,COc1ccc([C@H]2[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3ON2c2ccccc2)cc1,19.1,active
CHEMBL2069783,COc1cccc([C@H]2[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3ON2c2ccccc2)c1,20.5,active
CHEMBL2069782,COc1ccccc1[C@H]1[C@@H]2C(=O)N(c3ccc(C(=O)O)cc3)C(=O)[C@@H]2ON1c1ccccc1,20.6,active
CHEMBL2069781,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccc(Cl)cc3)C2=O)cc1,20.9,active
CHEMBL2069780,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3cccc(Cl)c3)C2=O)cc1,21.8,active
CHEMBL2069779,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccccc3Cl)C2=O)cc1,22.4,active
CHEMBL2069778,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccc(O)cc3)C2=O)cc1,22.7,active
CHEMBL2069777,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccccc3O)C2=O)cc1,24.8,active
CHEMBL2069776,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccccc3)C2=O)cc1,24.4,active
CHEMBL2069775,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccc([N+](=O)[O-])cc2)cc1,23.4,active
CHEMBL2069774,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccccc2[N+](=O)[O-])cc1,24.3,active
CHEMBL2069773,COc1ccc([C@H]2[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3ON2c2ccc(C)cc2)cc1,17.5,active
CHEMBL2069772,COc1cccc([C@H]2[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3ON2c2ccc(C)cc2)c1,18.8,active
CHEMBL2069771,COc1ccccc1[C@H]1[C@H]2C(=O)N(c3ccc(C(=O)O)cc3)C(=O)[C@H]2ON1c1ccc(C)cc1,19.1,active
CHEMBL2069770,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccc(Cl)cc2)cc1,19.2,active
CHEMBL2069769,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2cccc(Cl)c2)cc1,22.2,active
CHEMBL2069768,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccccc2Cl)cc1,21.3,active
CHEMBL2069767,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccc(O)cc2)cc1,21.9,active
CHEMBL2069766,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccccc2O)cc1,23.2,active
CHEMBL2069765,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccccc2)cc1,22.8,active
CHEMBL2069764,O=C(O)c1ccc(N2C(=O)[C@H]3[C@H](ON(c4ccccc4)[C@H]3c3ccc([N+](=O)[O-])cc3)C2=O)cc1,25.8,active
CHEMBL2069763,O=C(O)c1ccc(N2C(=O)[C@H]3[C@H](ON(c4ccccc4)[C@H]3c3ccccc3[N+](=O)[O-])C2=O)cc1,26.1,active
CHEMBL2069762,COc1ccc([C@H]2[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3ON2c2ccccc2)cc1,18.8,active
CHEMBL2069761,COc1cccc([C@H]2[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3ON2c2ccccc2)c1,19.1,active
CHEMBL2069760,COc1ccccc1[C@H]1[C@H]2C(=O)N(c3ccc(C(=O)O)cc3)C(=O)[C@H]2ON1c1ccccc1,19.2,active
CHEMBL2069759,O=C(O)c1ccc(N2C(=O)[C@H]3[C@H](ON(c4ccccc4)[C@H]3c3ccc(Cl)cc3)C2=O)cc1,19.7,active
CHEMBL2069758,O=C(O)c1ccc(N2C(=O)[C@H]3[C@H](ON(c4ccccc4)[C@H]3c3cccc(Cl)c3)C2=O)cc1,20.1,active
CHEMBL2069313,O=C(O)c1ccc(N2C(=O)[C@H]3[C@H](ON(c4ccccc4)[C@H]3c3ccccc3Cl)C2=O)cc1,21.8,active
CHEMBL2069647,O=C(O)c1ccc(N2C(=O)[C@H]3[C@H](ON(c4ccccc4)[C@H]3c3ccc(O)cc3)C2=O)cc1,22.5,active
CHEMBL2069646,O=C(O)c1ccc(N2C(=O)[C@H]3[C@H](ON(c4ccccc4)[C@H]3c3ccccc3O)C2=O)cc1,23.9,active
CHEMBL2069645,O=C(O)c1ccc(N2C(=O)[C@H]3[C@H](ON(c4ccccc4)[C@H]3c3ccccc3)C2=O)cc1,23.9,active
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,21.5,active
CHEMBL542,Nc1ccc(C(=O)O)cc1,35.2,active
CHEMBL2178781,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCC(=O)NC13CC4CC(C)(CC(C)(C4)C1)C3)C2,11.3,active
CHEMBL2178780,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCC(=O)NC13CC4CC(C)(CC(C)(C4)C1)C3)C2,369.0,active
CHEMBL2178779,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCC(=O)NC13CC4CC(C)(CC(C)(C4)C1)C3)C2,55.7,active
CHEMBL2178778,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCNCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,167.8,active
CHEMBL2178777,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCSCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,131.1,active
CHEMBL2178776,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCOCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,3920.0,intermediate
CHEMBL2178791,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCOCCOCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,80.9,active
CHEMBL2178790,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCN(C)C13CC4CC(C)(CC(C)(C4)C1)C3)C2,0.52,active
CHEMBL2178789,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCN(C)C13CC4CC(C)(CC(C)(C4)C1)C3)C2,1.33,active
CHEMBL2178788,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCN(C)C13CC4CC(C)(CC(C)(C4)C1)C3)C2,1.03,active
CHEMBL2178787,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,2.32,active
CHEMBL2178786,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,5.36,active
CHEMBL2178785,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,1.79,active
CHEMBL2178784,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,1.16,active
CHEMBL2178783,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,4.31,active
CHEMBL2178782,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,695.9,active
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,2550.0,intermediate
CHEMBL515394,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN3CCCCC3)cc1)C2,123.03,active
CHEMBL472776,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN3CCCCC3)c1)C2,660.69,active
CHEMBL473962,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN3CCCC3)cc1)C2,154.88,active
CHEMBL473767,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN3CCCC3)c1)C2,2570.4,intermediate
CHEMBL472814,CCN(CC)Cc1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)cc1,288.4,active
CHEMBL472813,CCN(CC)Cc1cccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c1,1479.11,intermediate
CHEMBL474190,CCN(C)Cc1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)cc1,380.19,active
CHEMBL515891,CCN(C)Cc1cccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c1,691.83,active
CHEMBL474578,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN(C)C)cc1)C2,1380.38,intermediate
CHEMBL474577,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN(C)C)c1)C2,3715.35,intermediate
CHEMBL514186,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)cc1)C2,102.33,active
CHEMBL475161,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN3CCCCC3)c1)C2,162.18,active
CHEMBL465028,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)cc1)C2,44.67,active
CHEMBL465027,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN3CCCC3)c1)C2,234.42,active
CHEMBL464427,CCN(CC)Cc1ccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)cc1,34.67,active
CHEMBL518399,CCN(CC)Cc1cccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)c1,446.68,active
CHEMBL464024,CCN(C)Cc1ccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)cc1,263.03,active
